TIMESTAMP ID VALOR
1704080789 sensor2 bool: false
1704080799 sensor2 bool: false
1704080799 sensor2 bool: true
1704080812 sensor2 bool: false
1704080841 sensor2 bool: false
1704080856 sensor2 bool: true
1704080867 sensor2 bool: false
1704080879 sensor2 bool: true
1704080881 sensor2 bool: false
1704080933 sensor2 bool: true
1704080933 sensor2 bool: false
1704080935 sensor2 bool: false
1704080940 sensor2 bool: false
1704080970 sensor2 bool: true
1704080976 sensor2 bool: false
1704080993 sensor2 bool: true
1704080997 sensor2 bool: false
1704081014 sensor2 bool: false
1704081032 sensor2 bool: true
1704081043 sensor2 bool: false
1704081074 sensor2 bool: true
1704081111 sensor2 bool: false
1704081120 sensor2 bool: true
1704081136 sensor2 bool: false
1704081136 sensor2 bool: false
1704081176 sensor2 bool: true
1704081178 sensor2 bool: false
1704081179 sensor2 bool: true
1704081181 sensor2 bool: false
1704081184 sensor2 bool: false
1704081208 sensor2 bool: true
1704081214 sensor2 bool: true
1704081223 sensor2 bool: false
1704081236 sensor2 bool: true
1704081258 sensor2 bool: true
1704081260 sensor2 bool: false
1704081268 sensor2 bool: false
1704081332 sensor2 bool: true
1704081340 sensor2 bool: true
1704081349 sensor2 bool: false
1704081359 sensor2 bool: false
1704081372 sensor2 bool: true
1704081378 sensor2 bool: false
1704081395 sensor2 bool: true
1704081409 sensor2 bool: true
1704081413 sensor2 bool: false
1704081437 sensor2 bool: false
1704081544 sensor2 bool: false
1704081550 sensor2 bool: true
1704081597 sensor2 bool: true
1704081601 sensor2 bool: true
1704081618 sensor2 bool: false
1704081619 sensor2 bool: true
1704081636 sensor2 bool: false
1704081646 sensor2 bool: true
1704081649 sensor2 bool: false
1704081649 sensor2 bool: true
1704081656 sensor2 bool: false
1704081657 sensor2 bool: false
1704081691 sensor2 bool: false
1704081719 sensor2 bool: false
1704081728 sensor2 bool: true
1704081751 sensor2 bool: true
1704081759 sensor2 bool: true
1704081777 sensor2 bool: true
1704081791 sensor2 bool: true
1704081820 sensor2 bool: true
1704081834 sensor2 bool: false
1704081849 sensor2 bool: false
1704081861 sensor2 bool: true
1704081873 sensor2 bool: true
1704081881 sensor2 bool: false
1704081889 sensor2 bool: true
1704081923 sensor2 bool: false
1704081949 sensor2 bool: false
1704081956 sensor2 bool: true
1704081969 sensor2 bool: false
1704081986 sensor2 bool: true
1704082039 sensor2 bool: true
1704082067 sensor2 bool: false
1704082091 sensor2 bool: false
1704082099 sensor2 bool: false
1704082102 sensor2 bool: false
1704082109 sensor2 bool: true
1704082109 sensor2 bool: true
1704082123 sensor2 bool: false
1704082127 sensor2 bool: true
1704082178 sensor2 bool: false
1704082178 sensor2 bool: true
1704082187 sensor2 bool: true
1704082197 sensor2 bool: true
1704082204 sensor2 bool: false
1704082237 sensor2 bool: false
1704082239 sensor2 bool: true
1704082265 sensor2 bool: true
1704082271 sensor2 bool: false
1704082317 sensor2 bool: true
1704082326 sensor2 bool: false
1704082328 sensor2 bool: false
1704082382 sensor2 bool: true
1704082419 sensor2 bool: true
1704082442 sensor2 bool: true
1704082443 sensor2 bool: true
1704082456 sensor2 bool: false
1704082467 sensor2 bool: false
1704082467 sensor2 bool: false
1704082487 sensor2 bool: true
1704082490 sensor2 bool: true
1704082507 sensor2 bool: true
1704082513 sensor2 bool: true
1704082525 sensor2 bool: true
1704082534 sensor2 bool: true
1704082535 sensor2 bool: false
1704082539 sensor2 bool: false
1704082544 sensor2 bool: true
1704082552 sensor2 bool: true
1704082561 sensor2 bool: false
1704082572 sensor2 bool: true
1704082614 sensor2 bool: false
1704082626 sensor2 bool: true
1704082626 sensor2 bool: false
1704082630 sensor2 bool: true
1704082658 sensor2 bool: false
1704082664 sensor2 bool: false
1704082679 sensor2 bool: true
1704082688 sensor2 bool: true
1704082715 sensor2 bool: false
1704082758 sensor2 bool: true
1704082762 sensor2 bool: true
1704082769 sensor2 bool: true
1704082790 sensor2 bool: true
1704082801 sensor2 bool: true
1704082813 sensor2 bool: true
1704082820 sensor2 bool: false
1704082841 sensor2 bool: false
1704082864 sensor2 bool: true
1704082879 sensor2 bool: false
1704082880 sensor2 bool: false
1704082880 sensor2 bool: false
1704082883 sensor2 bool: true
1704082884 sensor2 bool: true
1704082887 sensor2 bool: true
1704082895 sensor2 bool: false
1704082913 sensor2 bool: false
1704082954 sensor2 bool: false
1704082957 sensor2 bool: true
1704082968 sensor2 bool: false
1704082986 sensor2 bool: false
1704082987 sensor2 bool: true
1704082996 sensor2 bool: false
1704083003 sensor2 bool: true
1704083010 sensor2 bool: true
1704083026 sensor2 bool: true
1704083034 sensor2 bool: false
1704083055 sensor2 bool: false
1704083075 sensor2 bool: true
1704083077 sensor2 bool: false
1704083085 sensor2 bool: true
1704083107 sensor2 bool: false
1704083133 sensor2 bool: false
1704083163 sensor2 bool: true
1704083163 sensor2 bool: true
1704083163 sensor2 bool: false
1704083190 sensor2 bool: false
1704083201 sensor2 bool: true
1704083206 sensor2 bool: false
1704083223 sensor2 bool: false
1704083235 sensor2 bool: false
1704083272 sensor2 bool: true
1704083297 sensor2 bool: true
1704083315 sensor2 bool: true
1704083316 sensor2 bool: true
1704083343 sensor2 bool: true
1704083346 sensor2 bool: false
1704083399 sensor2 bool: true
1704083399 sensor2 bool: false
1704083409 sensor2 bool: false
1704083411 sensor2 bool: true
1704083422 sensor2 bool: true
1704083442 sensor2 bool: false
1704083495 sensor2 bool: true
1704083497 sensor2 bool: true
1704083500 sensor2 bool: true
1704083520 sensor2 bool: false
1704083557 sensor2 bool: true
1704083619 sensor2 bool: true
1704083630 sensor2 bool: false
1704083709 sensor2 bool: false
1704083727 sensor2 bool: true
1704083740 sensor2 bool: true
1704083751 sensor2 bool: true
1704083753 sensor2 bool: false
1704083777 sensor2 bool: true
1704083780 sensor2 bool: false
1704083781 sensor2 bool: true
1704083849 sensor2 bool: false
1704083855 sensor2 bool: false
1704083867 sensor2 bool: true
1704083873 sensor2 bool: true
1704083884 sensor2 bool: false
1704083900 sensor2 bool: true
1704083920 sensor2 bool: true
1704083938 sensor2 bool: true
1704083965 sensor2 bool: false
1704083982 sensor2 bool: true
1704083983 sensor2 bool: false
1704083989 sensor2 bool: true
1704083997 sensor2 bool: false
1704084042 sensor2 bool: true
1704084076 sensor2 bool: false
1704084101 sensor2 bool: false
1704084122 sensor2 bool: false
1704084127 sensor2 bool: true
1704084153 sensor2 bool: true
1704084164 sensor2 bool: true
1704084214 sensor2 bool: false
1704084224 sensor2 bool: false
1704084227 sensor2 bool: true
1704084229 sensor2 bool: false
1704084269 sensor2 bool: true
1704084317 sensor2 bool: false
1704084331 sensor2 bool: true
1704084339 sensor2 bool: true
1704084340 sensor2 bool: false
1704084346 sensor2 bool: false
1704084348 sensor2 bool: true
1704084359 sensor2 bool: false
1704084364 sensor2 bool: false
1704084364 sensor2 bool: true
1704084369 sensor2 bool: false
1704084393 sensor2 bool: false
1704084398 sensor2 bool: true
1704084398 sensor2 bool: true
1704084420 sensor2 bool: false
1704084434 sensor2 bool: false
1704084439 sensor2 bool: false
1704084444 sensor2 bool: true
1704084461 sensor2 bool: true
1704084473 sensor2 bool: false
1704084481 sensor2 bool: false
1704084486 sensor2 bool: true
1704084511 sensor2 bool: false
1704084528 sensor2 bool: false
1704084532 sensor2 bool: true
1704084556 sensor2 bool: false
1704084562 sensor2 bool: false
1704084566 sensor2 bool: true
1704084576 sensor2 bool: true
1704084577 sensor2 bool: false
1704084583 sensor2 bool: false
1704084602 sensor2 bool: false
1704084609 sensor2 bool: true
1704084621 sensor2 bool: false
1704084623 sensor2 bool: true
1704084654 sensor2 bool: false
1704084678 sensor2 bool: true
1704084682 sensor2 bool: false
1704084687 sensor2 bool: false
1704084697 sensor2 bool: true
1704084716 sensor2 bool: true
1704084744 sensor2 bool: true
1704084800 sensor2 bool: true
1704084801 sensor2 bool: false
1704084802 sensor2 bool: false
1704084817 sensor2 bool: true
1704084829 sensor2 bool: true
1704084833 sensor2 bool: false
1704084859 sensor2 bool: true
1704084865 sensor2 bool: true
1704084879 sensor2 bool: false
1704084921 sensor2 bool: false
1704084923 sensor2 bool: false
1704084925 sensor2 bool: true
1704084961 sensor2 bool: false
1704084968 sensor2 bool: true
1704085002 sensor2 bool: false
1704085014 sensor2 bool: false
1704085018 sensor2 bool: false
1704085036 sensor2 bool: false
1704085058 sensor2 bool: true
1704085097 sensor2 bool: false
1704085101 sensor2 bool: true
1704085110 sensor2 bool: false
1704085117 sensor2 bool: false
1704085144 sensor2 bool: true
1704085154 sensor2 bool: false
1704085174 sensor2 bool: false
1704085179 sensor2 bool: false
1704085221 sensor2 bool: false
1704085228 sensor2 bool: true
1704085242 sensor2 bool: false
1704085257 sensor2 bool: true
1704085267 sensor2 bool: true
1704085298 sensor2 bool: true
1704085333 sensor2 bool: true
1704085360 sensor2 bool: true
1704085367 sensor2 bool: false
1704085370 sensor2 bool: true
1704085385 sensor2 bool: true
1704085416 sensor2 bool: true
1704085433 sensor2 bool: false
1704085442 sensor2 bool: false
1704085457 sensor2 bool: true
1704085462 sensor2 bool: false
1704085463 sensor2 bool: false
1704085483 sensor2 bool: true
1704085517 sensor2 bool: false
1704085532 sensor2 bool: true
1704085568 sensor2 bool: true
1704085568 sensor2 bool: true
1704085655 sensor2 bool: false
1704085659 sensor2 bool: false
1704085665 sensor2 bool: false
1704085670 sensor2 bool: false
1704085697 sensor2 bool: false
1704085711 sensor2 bool: true
1704085737 sensor2 bool: false
1704085779 sensor2 bool: true
1704085779 sensor2 bool: false
1704085780 sensor2 bool: true
1704085794 sensor2 bool: true
1704085829 sensor2 bool: true
1704085874 sensor2 bool: true
1704085876 sensor2 bool: true
1704085885 sensor2 bool: true
1704085895 sensor2 bool: true
1704085905 sensor2 bool: false
1704085909 sensor2 bool: true
1704085915 sensor2 bool: false
1704085935 sensor2 bool: true
1704085936 sensor2 bool: false
1704085939 sensor2 bool: true
1704085953 sensor2 bool: true
1704085963 sensor2 bool: true
1704085966 sensor2 bool: false
1704085994 sensor2 bool: false
1704086010 sensor2 bool: true
1704086019 sensor2 bool: false
1704086034 sensor2 bool: true
1704086035 sensor2 bool: true
1704086042 sensor2 bool: false
1704086045 sensor2 bool: false
1704086076 sensor2 bool: true
1704086077 sensor2 bool: false
1704086082 sensor2 bool: false
1704086141 sensor2 bool: false
1704086144 sensor2 bool: false
1704086146 sensor2 bool: false
1704086182 sensor2 bool: false
1704086187 sensor2 bool: true
1704086192 sensor2 bool: true
1704086203 sensor2 bool: true
1704086244 sensor2 bool: true
1704086245 sensor2 bool: false
1704086250 sensor2 bool: false
1704086258 sensor2 bool: true
1704086296 sensor2 bool: false
1704086299 sensor2 bool: true
1704086344 sensor2 bool: true
1704086363 sensor2 bool: false
1704086372 sensor2 bool: false
1704086380 sensor2 bool: true
1704086385 sensor2 bool: false
1704086403 sensor2 bool: false
1704086404 sensor2 bool: false
1704086404 sensor2 bool: false
1704086405 sensor2 bool: false
1704086414 sensor2 bool: false
1704086434 sensor2 bool: false
1704086479 sensor2 bool: true
1704086488 sensor2 bool: false
1704086495 sensor2 bool: true
1704086503 sensor2 bool: false
1704086534 sensor2 bool: false
1704086558 sensor2 bool: true
1704086565 sensor2 bool: false
1704086580 sensor2 bool: true
1704086595 sensor2 bool: false
1704086603 sensor2 bool: false
1704086643 sensor2 bool: true
1704086652 sensor2 bool: false
1704086677 sensor2 bool: false
1704086678 sensor2 bool: false
1704086763 sensor2 bool: true
1704086766 sensor2 bool: false
1704086766 sensor2 bool: true
1704086776 sensor2 bool: true
1704086793 sensor2 bool: true
1704086819 sensor2 bool: true
1704086827 sensor2 bool: true
1704086828 sensor2 bool: true
1704086828 sensor2 bool: true
1704086834 sensor2 bool: true
1704086834 sensor2 bool: false
1704086851 sensor2 bool: false
1704086857 sensor2 bool: false
1704086882 sensor2 bool: true
1704086887 sensor2 bool: true
1704086890 sensor2 bool: false
1704086899 sensor2 bool: true
1704086899 sensor2 bool: true
1704086924 sensor2 bool: false
1704086944 sensor2 bool: true
1704086981 sensor2 bool: true
1704086982 sensor2 bool: false
1704086994 sensor2 bool: false
1704086995 sensor2 bool: false
1704087019 sensor2 bool: false
1704087039 sensor2 bool: true
1704087040 sensor2 bool: false
1704087042 sensor2 bool: true
1704087052 sensor2 bool: true
1704087061 sensor2 bool: true
1704087069 sensor2 bool: true
1704087078 sensor2 bool: true
1704087092 sensor2 bool: true
1704087101 sensor2 bool: true
1704087102 sensor2 bool: true
1704087107 sensor2 bool: true
1704087121 sensor2 bool: false
1704087130 sensor2 bool: false
1704087131 sensor2 bool: false
1704087134 sensor2 bool: true
1704087142 sensor2 bool: false
1704087158 sensor2 bool: true
1704087160 sensor2 bool: false
1704087187 sensor2 bool: false
1704087218 sensor2 bool: true
1704087232 sensor2 bool: true
1704087240 sensor2 bool: true
1704087256 sensor2 bool: true
1704087282 sensor2 bool: false
1704087290 sensor2 bool: false
1704087297 sensor2 bool: false
1704087324 sensor2 bool: true
1704087345 sensor2 bool: false
1704087357 sensor2 bool: false
1704087393 sensor2 bool: false
1704087403 sensor2 bool: true
1704087404 sensor2 bool: false
1704087443 sensor2 bool: true
1704087444 sensor2 bool: false
1704087451 sensor2 bool: true
1704087458 sensor2 bool: false
1704087462 sensor2 bool: false
1704087476 sensor2 bool: false
1704087522 sensor2 bool: true
1704087556 sensor2 bool: true
1704087575 sensor2 bool: true
1704087580 sensor2 bool: true
1704087580 sensor2 bool: true
1704087585 sensor2 bool: true
1704087588 sensor2 bool: false
1704087611 sensor2 bool: true
1704087639 sensor2 bool: true
1704087683 sensor2 bool: false
1704087697 sensor2 bool: true
1704087725 sensor2 bool: true
1704087739 sensor2 bool: true
1704087752 sensor2 bool: true
1704087802 sensor2 bool: true
1704087813 sensor2 bool: false
1704087820 sensor2 bool: false
1704087821 sensor2 bool: true
1704087823 sensor2 bool: true
1704087832 sensor2 bool: true
1704087836 sensor2 bool: true
1704087868 sensor2 bool: false
1704087875 sensor2 bool: true
1704087891 sensor2 bool: false
1704087901 sensor2 bool: false
1704087913 sensor2 bool: true
1704087918 sensor2 bool: true
1704087924 sensor2 bool: false
1704087928 sensor2 bool: true
1704087935 sensor2 bool: false
1704087972 sensor2 bool: false
1704087984 sensor2 bool: true
1704087993 sensor2 bool: true
1704088007 sensor2 bool: true
1704088020 sensor2 bool: true
1704088036 sensor2 bool: true
1704088094 sensor2 bool: true
1704088098 sensor2 bool: false
1704088116 sensor2 bool: false
1704088117 sensor2 bool: false
1704088125 sensor2 bool: true
1704088136 sensor2 bool: false
1704088148 sensor2 bool: true
1704088152 sensor2 bool: true
1704088156 sensor2 bool: true
1704088178 sensor2 bool: false
1704088186 sensor2 bool: true
1704088192 sensor2 bool: true
1704088207 sensor2 bool: true
1704088214 sensor2 bool: true
1704088239 sensor2 bool: false
1704088273 sensor2 bool: true
1704088291 sensor2 bool: true
1704088304 sensor2 bool: false
1704088310 sensor2 bool: false
1704088345 sensor2 bool: false
1704088371 sensor2 bool: true
1704088392 sensor2 bool: false
1704088397 sensor2 bool: true
1704088418 sensor2 bool: false
1704088427 sensor2 bool: true
1704088429 sensor2 bool: true
1704088452 sensor2 bool: true
1704088453 sensor2 bool: true
1704088464 sensor2 bool: true
1704088476 sensor2 bool: false
1704088517 sensor2 bool: true
1704088542 sensor2 bool: true
1704088544 sensor2 bool: true
1704088551 sensor2 bool: false
1704088574 sensor2 bool: true
1704088629 sensor2 bool: false
1704088634 sensor2 bool: false
1704088682 sensor2 bool: true
1704088723 sensor2 bool: false
1704088727 sensor2 bool: false
1704088744 sensor2 bool: false
1704088777 sensor2 bool: false
1704088850 sensor2 bool: true
1704088868 sensor2 bool: false
1704088875 sensor2 bool: false
1704088877 sensor2 bool: false
1704088891 sensor2 bool: true
1704088903 sensor2 bool: false
1704088937 sensor2 bool: true
1704088977 sensor2 bool: false
1704088983 sensor2 bool: true
1704088999 sensor2 bool: false
1704089015 sensor2 bool: false
1704089015 sensor2 bool: true
1704089016 sensor2 bool: false
1704089020 sensor2 bool: false
1704089024 sensor2 bool: false
1704089037 sensor2 bool: true
1704089080 sensor2 bool: false
1704089112 sensor2 bool: true
1704089115 sensor2 bool: true
1704089130 sensor2 bool: false
1704089158 sensor2 bool: true
1704089207 sensor2 bool: false
1704089216 sensor2 bool: false
1704089220 sensor2 bool: true
1704089223 sensor2 bool: false
1704089238 sensor2 bool: true
1704089244 sensor2 bool: false
1704089246 sensor2 bool: true
1704089248 sensor2 bool: false
1704089251 sensor2 bool: true
1704089259 sensor2 bool: false
1704089264 sensor2 bool: false
1704089264 sensor2 bool: false
1704089265 sensor2 bool: false
1704089266 sensor2 bool: true
1704089290 sensor2 bool: true
1704089305 sensor2 bool: true
1704089315 sensor2 bool: false
1704089328 sensor2 bool: false
1704089331 sensor2 bool: false
1704089331 sensor2 bool: true
1704089345 sensor2 bool: true
1704089356 sensor2 bool: false
1704089370 sensor2 bool: false
1704089373 sensor2 bool: true
1704089375 sensor2 bool: true
1704089401 sensor2 bool: true
1704089408 sensor2 bool: false
1704089422 sensor2 bool: false
1704089452 sensor2 bool: false
1704089463 sensor2 bool: false
1704089472 sensor2 bool: true
1704089481 sensor2 bool: false
1704089482 sensor2 bool: false
1704089485 sensor2 bool: true
1704089492 sensor2 bool: false
1704089512 sensor2 bool: true
1704089519 sensor2 bool: false
1704089536 sensor2 bool: false
1704089579 sensor2 bool: false
1704089583 sensor2 bool: true
1704089627 sensor2 bool: true
1704089632 sensor2 bool: false
1704089633 sensor2 bool: true
1704089646 sensor2 bool: true
1704089651 sensor2 bool: false
1704089662 sensor2 bool: false
1704089712 sensor2 bool: true
1704089737 sensor2 bool: true
1704089747 sensor2 bool: true
1704089750 sensor2 bool: false
1704089756 sensor2 bool: false
1704089778 sensor2 bool: false
1704089781 sensor2 bool: true
1704089826 sensor2 bool: true
1704089858 sensor2 bool: true
1704089889 sensor2 bool: false
1704089893 sensor2 bool: false
1704089921 sensor2 bool: true
1704089930 sensor2 bool: true
1704089936 sensor2 bool: true
1704089937 sensor2 bool: true
1704089976 sensor2 bool: false
1704089990 sensor2 bool: false
1704090007 sensor2 bool: false
1704090015 sensor2 bool: true
1704090024 sensor2 bool: false
1704090026 sensor2 bool: false
1704090064 sensor2 bool: false
1704090069 sensor2 bool: false
1704090073 sensor2 bool: true
1704090086 sensor2 bool: false
1704090093 sensor2 bool: true
1704090108 sensor2 bool: false
1704090121 sensor2 bool: true
1704090144 sensor2 bool: false
1704090146 sensor2 bool: true
1704090173 sensor2 bool: true
1704090177 sensor2 bool: true
1704090189 sensor2 bool: true
1704090205 sensor2 bool: false
1704090241 sensor2 bool: true
1704090247 sensor2 bool: false
1704090249 sensor2 bool: true
1704090259 sensor2 bool: false
1704090275 sensor2 bool: true
1704090285 sensor2 bool: true
1704090295 sensor2 bool: false
1704090315 sensor2 bool: false
1704090322 sensor2 bool: false
1704090327 sensor2 bool: true
1704090354 sensor2 bool: true
1704090362 sensor2 bool: true
1704090386 sensor2 bool: true
1704090418 sensor2 bool: true
1704090425 sensor2 bool: false
1704090461 sensor2 bool: false
1704090494 sensor2 bool: false
1704090503 sensor2 bool: false
1704090511 sensor2 bool: true
1704090516 sensor2 bool: true
1704090568 sensor2 bool: true
1704090584 sensor2 bool: false
1704090589 sensor2 bool: true
1704090599 sensor2 bool: false
1704090618 sensor2 bool: true
1704090659 sensor2 bool: true
1704090685 sensor2 bool: false
1704090711 sensor2 bool: false
1704090711 sensor2 bool: false
1704090714 sensor2 bool: true
1704090755 sensor2 bool: false
1704090799 sensor2 bool: false
1704090851 sensor2 bool: false
1704090864 sensor2 bool: true
1704090882 sensor2 bool: false
1704090888 sensor2 bool: true
1704090911 sensor2 bool: false
1704090913 sensor2 bool: true
1704090925 sensor2 bool: false
1704090938 sensor2 bool: false
1704090957 sensor2 bool: false
1704090969 sensor2 bool: false
1704090975 sensor2 bool: true
1704090992 sensor2 bool: true
1704090993 sensor2 bool: true
1704091022 sensor2 bool: true
1704091038 sensor2 bool: false
1704091056 sensor2 bool: false
1704091059 sensor2 bool: true
1704091078 sensor2 bool: true
1704091080 sensor2 bool: true
1704091086 sensor2 bool: true
1704091096 sensor2 bool: false
1704091120 sensor2 bool: false
1704091151 sensor2 bool: false
1704091172 sensor2 bool: true
1704091191 sensor2 bool: true
1704091201 sensor2 bool: false
1704091201 sensor2 bool: false
1704091230 sensor2 bool: false
1704091235 sensor2 bool: false
1704091242 sensor2 bool: true
1704091259 sensor2 bool: false
1704091278 sensor2 bool: false
1704091285 sensor2 bool: false
1704091309 sensor2 bool: false
1704091316 sensor2 bool: true
1704091332 sensor2 bool: false
1704091341 sensor2 bool: true
1704091347 sensor2 bool: false
1704091368 sensor2 bool: false
1704091381 sensor2 bool: true
1704091382 sensor2 bool: true
1704091440 sensor2 bool: false
1704091456 sensor2 bool: false
1704091464 sensor2 bool: true
1704091522 sensor2 bool: true
1704091550 sensor2 bool: false
1704091551 sensor2 bool: false
1704091555 sensor2 bool: true
1704091574 sensor2 bool: true
1704091621 sensor2 bool: false
1704091637 sensor2 bool: true
1704091656 sensor2 bool: false
1704091666 sensor2 bool: false
1704091685 sensor2 bool: false
1704091692 sensor2 bool: false
1704091694 sensor2 bool: true
1704091707 sensor2 bool: false
1704091742 sensor2 bool: false
1704091758 sensor2 bool: false
1704091765 sensor2 bool: true
1704091771 sensor2 bool: false
1704091779 sensor2 bool: false
1704091792 sensor2 bool: false
1704091799 sensor2 bool: false
1704091801 sensor2 bool: true
1704091820 sensor2 bool: true
1704091832 sensor2 bool: false
1704091834 sensor2 bool: false
1704091834 sensor2 bool: false
1704091844 sensor2 bool: true
1704091851 sensor2 bool: false
1704091862 sensor2 bool: false
1704091863 sensor2 bool: true
1704091872 sensor2 bool: true
1704091872 sensor2 bool: false
1704091883 sensor2 bool: true
1704091911 sensor2 bool: false
1704091939 sensor2 bool: false
1704091950 sensor2 bool: true
1704091973 sensor2 bool: false
1704091985 sensor2 bool: false
1704092005 sensor2 bool: false
1704092016 sensor2 bool: true
1704092025 sensor2 bool: false
1704092078 sensor2 bool: false
1704092092 sensor2 bool: true
1704092105 sensor2 bool: true
1704092119 sensor2 bool: false
1704092168 sensor2 bool: true
1704092199 sensor2 bool: false
1704092202 sensor2 bool: false
1704092225 sensor2 bool: true
1704092238 sensor2 bool: true
1704092263 sensor2 bool: true
1704092272 sensor2 bool: false
1704092301 sensor2 bool: false
1704092313 sensor2 bool: true
1704092339 sensor2 bool: true
